6832095|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6864629|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6830756|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6879566|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6771652|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6770958|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6771314|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6879485|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6879404|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6831134|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6860612|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
6771908|2|Frontiers in Microbiology, 2018, 9, , doi:10.3389/fmicb.2018.00816
5265584|1|Frontiers in Microbiology, 2019, 9, , doi:10.3389/fmicb.2018.03184
5195509|1|Frontiers in Microbiology, 2017, 8, , doi:10.3389/fmicb.2017.02533
7734692|1|Genome Medicine, 2015, 7, , doi:10.1186/s13073-015-0222-7
8158430|1|International Journal of Systematic and Evolutionary Microbiology, 2020, 70, 1457-1462, doi:10.1099/ijsem.0.003673
8249979|1|International Journal of Systematic and Evolutionary Microbiology, 2021, 71, , doi:10.1099/ijsem.0.004795
8250431|1|International Journal of Systematic and Evolutionary Microbiology, 2021, 71, , doi:10.1099/ijsem.0.004795
8249808|1|International Journal of Systematic and Evolutionary Microbiology, 2021, 71, , doi:10.1099/ijsem.0.004795
8251195|1|International Journal of Systematic and Evolutionary Microbiology, 2021, 71, , doi:10.1099/ijsem.0.004795
8250180|1|International Journal of Systematic and Evolutionary Microbiology, 2021, 71, , doi:10.1099/ijsem.0.004795
8249427|1|International Journal of Systematic and Evolutionary Microbiology, 2021, 71, , doi:10.1099/ijsem.0.004795
5202250|7|International Journal of Antimicrobial Agents, 2017, 50, 684-689, doi:10.1016/j.ijantimicag.2017.08.001
319350|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
107438|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
80253|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
251697|14|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
251725|14|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
251754|14|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
251785|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
251809|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
251834|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
300125|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
300152|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
305332|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
305359|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
305555|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
305590|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
310993|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
312746|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
319323|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
353724|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
353747|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
305627|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
152427|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
300182|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
152383|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
152448|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
152404|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
107416|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
120902|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
300205|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
3550931|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
4040186|14|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
120920|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
120938|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
157800|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
306560|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
337832|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
7723109|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
306606|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
306582|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
305387|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
337805|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
80285|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
251860|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
120956|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 330-334, doi:10.1099/ijs.0.028217-0
4543283|1|International Journal of Systematic and Evolutionary Microbiology, 2016, 67, 170-173, doi:10.1099/ijsem.0.001606
6982799|1|International Journal of Systematic and Evolutionary Microbiology, 2020, 70, 5363-5372, doi:10.1099/ijsem.0.004417
